ROUTE,direction,timetable,trip_id,stop_id,TIME
8AX,IB,Weekday,8525311,17522,2019-03-21 06:28:00
8AX,IB,Weekday,8525311,16364,2019-03-21 06:41:00
8AX,IB,Weekday,8525311,14824,2019-03-21 07:04:00
8AX,IB,Weekday,8525310,17522,2019-03-21 06:33:00
8AX,IB,Weekday,8525310,16364,2019-03-21 06:46:00
8AX,IB,Weekday,8525310,14824,2019-03-21 07:09:00
8AX,IB,Weekday,8525309,17522,2019-03-21 06:37:00
8AX,IB,Weekday,8525309,16364,2019-03-21 06:50:00
8AX,IB,Weekday,8525309,14824,2019-03-21 07:13:00
8AX,IB,Weekday,8525308,17522,2019-03-21 06:42:00
8AX,IB,Weekday,8525308,16364,2019-03-21 06:55:00
8AX,IB,Weekday,8525308,14824,2019-03-21 07:18:00
8AX,IB,Weekday,8525304,17522,2019-03-21 06:47:00
8AX,IB,Weekday,8525304,16364,2019-03-21 07:02:00
8AX,IB,Weekday,8525304,14824,2019-03-21 07:26:00
8AX,IB,Weekday,8525303,17522,2019-03-21 06:51:00
8AX,IB,Weekday,8525303,16364,2019-03-21 07:06:00
8AX,IB,Weekday,8525303,14824,2019-03-21 07:30:00
8AX,IB,Weekday,8525302,17522,2019-03-21 06:56:00
8AX,IB,Weekday,8525302,16364,2019-03-21 07:11:00
8AX,IB,Weekday,8525302,14824,2019-03-21 07:35:00
8AX,IB,Weekday,8525301,17522,2019-03-21 07:01:00
8AX,IB,Weekday,8525301,16364,2019-03-21 07:17:00
8AX,IB,Weekday,8525301,14824,2019-03-21 07:42:00
8AX,IB,Weekday,8525300,17522,2019-03-21 07:05:00
8AX,IB,Weekday,8525300,16364,2019-03-21 07:21:00
8AX,IB,Weekday,8525300,14824,2019-03-21 07:46:00
8AX,IB,Weekday,8525299,17522,2019-03-21 07:10:00
8AX,IB,Weekday,8525299,16364,2019-03-21 07:26:00
8AX,IB,Weekday,8525299,14824,2019-03-21 07:51:00
8AX,IB,Weekday,8525298,17522,2019-03-21 07:15:00
8AX,IB,Weekday,8525298,16364,2019-03-21 07:32:00
8AX,IB,Weekday,8525298,14824,2019-03-21 07:59:00
8AX,IB,Weekday,8525297,17522,2019-03-21 07:19:00
8AX,IB,Weekday,8525297,16364,2019-03-21 07:36:00
8AX,IB,Weekday,8525297,14824,2019-03-21 08:03:00
8AX,IB,Weekday,8525296,17522,2019-03-21 07:24:00
