ROUTE,direction,timetable,trip_id,stop_id,TIME
1AX,IB,Weekday,8514714,13557,2019-03-21 06:45:00
1AX,IB,Weekday,8514714,13827,2019-03-21 06:56:00
1AX,IB,Weekday,8514714,14347,2019-03-21 07:16:00
1AX,IB,Weekday,8514715,13557,2019-03-21 06:55:00
1AX,IB,Weekday,8514715,13827,2019-03-21 07:06:00
1AX,IB,Weekday,8514715,14347,2019-03-21 07:27:00
1AX,IB,Weekday,8514716,13557,2019-03-21 07:05:00
1AX,IB,Weekday,8514716,13827,2019-03-21 07:16:00
1AX,IB,Weekday,8514716,14347,2019-03-21 07:38:00
1AX,IB,Weekday,8514717,13557,2019-03-21 07:15:00
1AX,IB,Weekday,8514717,13827,2019-03-21 07:26:00
1AX,IB,Weekday,8514717,14347,2019-03-21 07:48:00
1AX,IB,Weekday,8514718,13557,2019-03-21 07:25:00
1AX,IB,Weekday,8514718,13827,2019-03-21 07:36:00
1AX,IB,Weekday,8514718,14347,2019-03-21 07:59:00
1AX,IB,Weekday,8514719,13557,2019-03-21 07:35:00
1AX,IB,Weekday,8514719,13827,2019-03-21 07:47:00
1AX,IB,Weekday,8514719,14347,2019-03-21 08:12:00
1AX,IB,Weekday,8514720,13557,2019-03-21 07:45:00
1AX,IB,Weekday,8514720,13827,2019-03-21 07:57:00
1AX,IB,Weekday,8514720,14347,2019-03-21 08:22:00
1AX,IB,Weekday,8514721,13557,2019-03-21 07:55:00
1AX,IB,Weekday,8514721,13827,2019-03-21 08:07:00
1AX,IB,Weekday,8514721,14347,2019-03-21 08:33:00
1AX,IB,Weekday,8514722,13557,2019-03-21 08:05:00
1AX,IB,Weekday,8514722,13827,2019-03-21 08:18:00
1AX,IB,Weekday,8514722,14347,2019-03-21 08:48:00
1AX,IB,Weekday,8514723,13557,2019-03-21 08:15:00
1AX,IB,Weekday,8514723,13827,2019-03-21 08:27:00
1AX,IB,Weekday,8514723,14347,2019-03-21 08:57:00
1AX,IB,Weekday,8514724,13557,2019-03-21 08:25:00
1AX,IB,Weekday,8514724,13827,2019-03-21 08:37:00
1AX,IB,Weekday,8514724,14347,2019-03-21 09:07:00
1AX,IB,Weekday,8514705,13557,2019-03-21 08:35:00
1AX,IB,Weekday,8514705,13827,2019-03-21 08:47:00
1AX,IB,Weekday,8514705,14347,2019-03-21 09:16:00
1AX,IB,Weekday,8514706,13557,2019-03-21 08:45:00
1AX,IB,Weekday,8514706,13827,2019-03-21 08:57:00
1AX,IB,Weekday,8514706,14347,2019-03-21 09:26:00
1AX,IB,Weekday,8514707,13557,2019-03-21 08:55:00
1AX,IB,Weekday,8514707,13827,2019-03-21 09:07:00
1AX,IB,Weekday,8514707,14347,2019-03-21 09:36:00
1AX,IB,Weekday,8514708,13557,2019-03-21 09:05:00
1AX,IB,Weekday,8514708,13827,2019-03-21 09:16:00
1AX,IB,Weekday,8514708,14347,2019-03-21 09:44:00
1AX,IB,Weekday,8514709,13557,2019-03-21 09:15:00
1AX,IB,Weekday,8514709,13827,2019-03-21 09:26:00
1AX,IB,Weekday,8514709,14347,2019-03-21 09:53:00
1AX,IB,Weekday,8514710,13557,2019-03-21 09:26:00
1AX,IB,Weekday,8514710,13827,2019-03-21 09:37:00
1AX,IB,Weekday,8514710,14347,2019-03-21 10:04:00
1AX,IB,Weekday,8514711,13557,2019-03-21 09:37:00
1AX,IB,Weekday,8514711,13827,2019-03-21 09:48:00
1AX,IB,Weekday,8514711,14347,2019-03-21 10:14:00
1AX,IB,Weekday,8514713,13557,2019-03-21 09:48:00
1AX,IB,Weekday,8514713,13827,2019-03-21 09:59:00
1AX,IB,Weekday,8514713,14347,2019-03-21 10:24:00
1AX,IB,Weekday,8514712,13557,2019-03-21 10:00:00
1AX,IB,Weekday,8514712,13827,2019-03-21 10:11:00
1AX,IB,Weekday,8514712,14347,2019-03-21 10:36:00
1AX,OB,Weekday,8514694,15942,2019-03-21 16:05:00
1AX,OB,Weekday,8514694,13558,2019-03-21 16:33:00
1AX,OB,Weekday,8514695,15942,2019-03-21 16:25:00
1AX,OB,Weekday,8514695,13558,2019-03-21 16:54:00
1AX,OB,Weekday,8514696,15942,2019-03-21 16:45:00
1AX,OB,Weekday,8514696,13558,2019-03-21 17:14:00
1AX,OB,Weekday,8514697,15942,2019-03-21 17:05:00
1AX,OB,Weekday,8514697,13558,2019-03-21 17:38:00
1AX,OB,Weekday,8514704,15942,2019-03-21 17:18:00
1AX,OB,Weekday,8514704,13558,2019-03-21 17:51:00
1AX,OB,Weekday,8514699,15942,2019-03-21 17:29:00
1AX,OB,Weekday,8514699,13558,2019-03-21 18:03:00
1AX,OB,Weekday,8514700,15942,2019-03-21 17:40:00
1AX,OB,Weekday,8514700,13558,2019-03-21 18:14:00
1AX,OB,Weekday,8514701,15942,2019-03-21 17:54:00
1AX,OB,Weekday,8514701,13558,2019-03-21 18:28:00
1AX,OB,Weekday,8514693,15942,2019-03-21 18:10:00
1AX,OB,Weekday,8514693,13558,2019-03-21 18:43:00
1AX,OB,Weekday,8514702,15942,2019-03-21 18:26:00
1AX,OB,Weekday,8514702,13558,2019-03-21 18:59:00
1AX,OB,Weekday,8514703,15942,2019-03-21 18:42:00
1AX,OB,Weekday,8514703,13558,2019-03-21 19:15:00
1AX,OB,Weekday,8514692,15942,2019-03-21 19:00:00
1AX,OB,Weekday,8514692,13558,2019-03-21 19:33:00
