ROUTE,direction,timetable,trip_id,stop_id,TIME
82X,IB,Weekday,8572616,13164,2019-03-21 06:06:00
82X,IB,Weekday,8572616,16290,2019-03-21 06:16:00
82X,IB,Weekday,8572616,16329,2019-03-21 06:18:00
82X,IB,Weekday,8572617,13164,2019-03-21 06:50:00
82X,IB,Weekday,8572617,16290,2019-03-21 07:08:00
82X,IB,Weekday,8572617,16329,2019-03-21 07:10:00
82X,IB,Weekday,8572618,13164,2019-03-21 07:10:00
82X,IB,Weekday,8572618,16290,2019-03-21 07:28:00
82X,IB,Weekday,8572618,16329,2019-03-21 07:30:00
82X,IB,Weekday,8572613,13164,2019-03-21 07:25:00
82X,IB,Weekday,8572613,16290,2019-03-21 07:43:00
82X,IB,Weekday,8572613,16329,2019-03-21 07:45:00
82X,IB,Weekday,8572619,13164,2019-03-21 07:53:00
82X,IB,Weekday,8572619,16290,2019-03-21 08:11:00
82X,IB,Weekday,8572619,16329,2019-03-21 08:13:00
82X,IB,Weekday,8572614,13164,2019-03-21 08:05:00
82X,IB,Weekday,8572614,16290,2019-03-21 08:23:00
82X,IB,Weekday,8572614,16329,2019-03-21 08:25:00
82X,IB,Weekday,8572620,13164,2019-03-21 08:13:00
82X,IB,Weekday,8572620,16290,2019-03-21 08:31:00
82X,IB,Weekday,8572620,16329,2019-03-21 08:33:00
82X,IB,Weekday,8572615,13164,2019-03-21 08:25:00
82X,IB,Weekday,8572615,16290,2019-03-21 08:43:00
82X,IB,Weekday,8572615,16329,2019-03-21 08:45:00
82X,IB,Weekday,8572622,13164,2019-03-21 08:53:00
82X,IB,Weekday,8572622,16290,2019-03-21 09:11:00
82X,IB,Weekday,8572622,16329,2019-03-21 09:13:00
82X,IB,Weekday,8572612,13164,2019-03-21 09:05:00
82X,IB,Weekday,8572612,16290,2019-03-21 09:23:00
82X,IB,Weekday,8572612,16329,2019-03-21 09:25:00
82X,IB,Weekday,8572621,13164,2019-03-21 09:13:00
82X,IB,Weekday,8572621,16290,2019-03-21 09:31:00
82X,IB,Weekday,8572621,16329,2019-03-21 09:33:00
82X,OB,Weekday,8572606,13026,2019-03-21 15:44:00
82X,OB,Weekday,8572606,14017,2019-03-21 15:49:00
82X,OB,Weekday,8572606,13089,2019-03-21 15:53:00
82X,OB,Weekday,8572606,13163,2019-03-21 16:04:00
82X,OB,Weekday,8572600,13026,2019-03-21 16:05:00
82X,OB,Weekday,8572600,14017,2019-03-21 16:10:00
82X,OB,Weekday,8572600,13089,2019-03-21 16:14:00
82X,OB,Weekday,8572600,13163,2019-03-21 16:25:00
82X,OB,Weekday,8572601,13026,2019-03-21 16:20:00
82X,OB,Weekday,8572601,14017,2019-03-21 16:25:00
82X,OB,Weekday,8572601,13089,2019-03-21 16:29:00
82X,OB,Weekday,8572601,13163,2019-03-21 16:40:00
82X,OB,Weekday,8572602,13026,2019-03-21 16:35:00
82X,OB,Weekday,8572602,14017,2019-03-21 16:40:00
82X,OB,Weekday,8572602,13089,2019-03-21 16:44:00
82X,OB,Weekday,8572602,13163,2019-03-21 16:55:00
82X,OB,Weekday,8572609,13026,2019-03-21 16:50:00
82X,OB,Weekday,8572609,14017,2019-03-21 16:55:00
82X,OB,Weekday,8572609,13089,2019-03-21 16:59:00
82X,OB,Weekday,8572609,13163,2019-03-21 17:10:00
82X,OB,Weekday,8572610,13026,2019-03-21 17:05:00
82X,OB,Weekday,8572610,14017,2019-03-21 17:10:00
82X,OB,Weekday,8572610,13089,2019-03-21 17:14:00
82X,OB,Weekday,8572610,13163,2019-03-21 17:25:00
82X,OB,Weekday,8572603,13026,2019-03-21 17:20:00
82X,OB,Weekday,8572603,14017,2019-03-21 17:25:00
82X,OB,Weekday,8572603,13089,2019-03-21 17:29:00
82X,OB,Weekday,8572603,13163,2019-03-21 17:40:00
82X,OB,Weekday,8572604,13026,2019-03-21 17:35:00
82X,OB,Weekday,8572604,14017,2019-03-21 17:40:00
82X,OB,Weekday,8572604,13089,2019-03-21 17:44:00
82X,OB,Weekday,8572604,13163,2019-03-21 17:55:00
82X,OB,Weekday,8572605,13026,2019-03-21 17:50:00
82X,OB,Weekday,8572605,14017,2019-03-21 17:55:00
82X,OB,Weekday,8572605,13089,2019-03-21 17:59:00
82X,OB,Weekday,8572605,13163,2019-03-21 18:10:00
82X,OB,Weekday,8572607,13026,2019-03-21 18:07:00
82X,OB,Weekday,8572607,14017,2019-03-21 18:12:00
82X,OB,Weekday,8572607,13089,2019-03-21 18:16:00
82X,OB,Weekday,8572607,13163,2019-03-21 18:27:00
