ROUTE,direction,timetable,trip_id,stop_id,TIME
5R,IB,Weekday,8518405,15648,2019-03-21 06:54:00
5R,IB,Weekday,8518405,15642,2019-03-21 06:59:00
5R,IB,Weekday,8518405,15056,2019-03-21 07:08:00
5R,IB,Weekday,8518515,13927,2019-03-21 07:02:00
5R,IB,Weekday,8518515,14749,2019-03-21 07:08:00
5R,IB,Weekday,8518515,14733,2019-03-21 07:14:00
5R,IB,Weekday,8518515,14230,2019-03-21 07:20:00
5R,IB,Weekday,8518515,15392,2019-03-21 07:26:00
5R,IB,Weekday,8518515,15405,2019-03-21 07:31:00
5R,IB,Weekday,8518515,15648,2019-03-21 07:35:00
5R,IB,Weekday,8518515,15642,2019-03-21 07:40:00
5R,IB,Weekday,8518515,15056,2019-03-21 07:49:00
5R,IB,Weekday,8518514,13927,2019-03-21 07:07:00
5R,IB,Weekday,8518514,14749,2019-03-21 07:13:00
5R,IB,Weekday,8518514,14733,2019-03-21 07:19:00
5R,IB,Weekday,8518514,14230,2019-03-21 07:25:00
5R,IB,Weekday,8518514,15392,2019-03-21 07:31:00
5R,IB,Weekday,8518514,15405,2019-03-21 07:36:00
5R,IB,Weekday,8518514,15648,2019-03-21 07:40:00
5R,IB,Weekday,8518514,15642,2019-03-21 07:45:00
5R,IB,Weekday,8518514,15056,2019-03-21 07:54:00
5R,IB,Weekday,8518456,13927,2019-03-21 07:12:00
5R,IB,Weekday,8518456,14749,2019-03-21 07:18:00
5R,IB,Weekday,8518456,14733,2019-03-21 07:24:00
5R,IB,Weekday,8518456,14230,2019-03-21 07:30:00
5R,IB,Weekday,8518456,15392,2019-03-21 07:36:00
5R,IB,Weekday,8518456,15405,2019-03-21 07:41:00
5R,IB,Weekday,8518456,15648,2019-03-21 07:45:00
5R,IB,Weekday,8518456,15642,2019-03-21 07:50:00
5R,IB,Weekday,8518456,15056,2019-03-21 07:59:00
5R,IB,Weekday,8518435,13927,2019-03-21 07:17:00
5R,IB,Weekday,8518435,14749,2019-03-21 07:23:00
5R,IB,Weekday,8518435,14733,2019-03-21 07:29:00
5R,IB,Weekday,8518435,14230,2019-03-21 07:35:00
5R,IB,Weekday,8518435,15392,2019-03-21 07:41:00
5R,IB,Weekday,8518435,15405,2019-03-21 07:46:00
5R,IB,Weekday,8518435,15648,2019-03-21 07:50:00
5R,IB,Weekday,8518435,15642,2019-03-21 07:55:00
5R,IB,Weekday,8518435,15056,2019-03-21 08:04:00
5R,IB,Weekday,8518434,13927,2019-03-21 07:22:00
5R,IB,Weekday,8518434,14749,2019-03-21 07:28:00
5R,IB,Weekday,8518434,14733,2019-03-21 07:35:00
5R,IB,Weekday,8518434,14230,2019-03-21 07:41:00
5R,IB,Weekday,8518434,15392,2019-03-21 07:47:00
5R,IB,Weekday,8518434,15405,2019-03-21 07:52:00
5R,IB,Weekday,8518434,15648,2019-03-21 07:56:00
5R,IB,Weekday,8518434,15642,2019-03-21 08:01:00
5R,IB,Weekday,8518434,15056,2019-03-21 08:10:00
5R,IB,Weekday,8518433,13927,2019-03-21 07:27:00
5R,IB,Weekday,8518433,14749,2019-03-21 07:33:00
5R,IB,Weekday,8518433,14733,2019-03-21 07:40:00
5R,IB,Weekday,8518433,14230,2019-03-21 07:46:00
5R,IB,Weekday,8518433,15392,2019-03-21 07:52:00
5R,IB,Weekday,8518433,15405,2019-03-21 07:57:00
5R,IB,Weekday,8518433,15648,2019-03-21 08:01:00
5R,IB,Weekday,8518433,15642,2019-03-21 08:06:00
5R,IB,Weekday,8518433,15056,2019-03-21 08:15:00
5R,IB,Weekday,8518432,13927,2019-03-21 07:32:00
5R,IB,Weekday,8518432,14749,2019-03-21 07:39:00
5R,IB,Weekday,8518432,14733,2019-03-21 07:46:00
5R,IB,Weekday,8518432,14230,2019-03-21 07:52:00
5R,IB,Weekday,8518432,15392,2019-03-21 07:58:00
5R,IB,Weekday,8518432,15405,2019-03-21 08:03:00
5R,IB,Weekday,8518432,15648,2019-03-21 08:07:00
5R,IB,Weekday,8518432,15642,2019-03-21 08:12:00
5R,IB,Weekday,8518432,17775,2019-03-21 08:21:00
5R,IB,Weekday,8518431,13927,2019-03-21 07:37:00
5R,IB,Weekday,8518431,14749,2019-03-21 07:44:00
5R,IB,Weekday,8518431,14733,2019-03-21 07:51:00
5R,IB,Weekday,8518431,14230,2019-03-21 07:57:00
5R,IB,Weekday,8518431,15392,2019-03-21 08:03:00
5R,IB,Weekday,8518431,15405,2019-03-21 08:08:00
5R,IB,Weekday,8518431,15648,2019-03-21 08:12:00
5R,IB,Weekday,8518431,15642,2019-03-21 08:17:00
5R,IB,Weekday,8518431,15056,2019-03-21 08:27:00
5R,IB,Weekday,8518430,13927,2019-03-21 07:42:00
5R,IB,Weekday,8518430,14749,2019-03-21 07:49:00
5R,IB,Weekday,8518430,14733,2019-03-21 07:56:00
5R,IB,Weekday,8518430,14230,2019-03-21 08:02:00
5R,IB,Weekday,8518430,15392,2019-03-21 08:08:00
5R,IB,Weekday,8518430,15405,2019-03-21 08:13:00
5R,IB,Weekday,8518430,15648,2019-03-21 08:17:00
5R,IB,Weekday,8518430,15642,2019-03-21 08:22:00
5R,IB,Weekday,8518430,17775,2019-03-21 08:32:00
5R,IB,Weekday,8518429,13927,2019-03-21 07:47:00
5R,IB,Weekday,8518429,14749,2019-03-21 07:54:00
5R,IB,Weekday,8518429,14733,2019-03-21 08:01:00
5R,IB,Weekday,8518429,14230,2019-03-21 08:07:00
5R,IB,Weekday,8518429,15392,2019-03-21 08:13:00
5R,IB,Weekday,8518429,15405,2019-03-21 08:18:00
5R,IB,Weekday,8518429,15648,2019-03-21 08:22:00
5R,IB,Weekday,8518429,15642,2019-03-21 08:27:00
5R,IB,Weekday,8518429,15056,2019-03-21 08:37:00
5R,IB,Weekday,8518428,13927,2019-03-21 07:52:00
5R,IB,Weekday,8518428,14749,2019-03-21 07:59:00
5R,IB,Weekday,8518428,14733,2019-03-21 08:06:00
5R,IB,Weekday,8518428,14230,2019-03-21 08:12:00
5R,IB,Weekday,8518428,15392,2019-03-21 08:18:00
5R,IB,Weekday,8518428,15405,2019-03-21 08:23:00
5R,IB,Weekday,8518428,15648,2019-03-21 08:27:00
5R,IB,Weekday,8518428,15642,2019-03-21 08:32:00
5R,IB,Weekday,8518428,15056,2019-03-21 08:42:00
5R,IB,Weekday,8518427,13927,2019-03-21 07:57:00
5R,IB,Weekday,8518427,14749,2019-03-21 08:04:00
5R,IB,Weekday,8518427,14733,2019-03-21 08:11:00
5R,IB,Weekday,8518427,14230,2019-03-21 08:17:00
5R,IB,Weekday,8518427,15392,2019-03-21 08:23:00
5R,IB,Weekday,8518427,15405,2019-03-21 08:28:00
5R,IB,Weekday,8518427,15648,2019-03-21 08:32:00
5R,IB,Weekday,8518427,15642,2019-03-21 08:37:00
5R,IB,Weekday,8518427,15056,2019-03-21 08:47:00
5R,IB,Weekday,8518426,13927,2019-03-21 08:02:00
5R,IB,Weekday,8518426,14749,2019-03-21 08:09:00
5R,IB,Weekday,8518426,14733,2019-03-21 08:16:00
5R,IB,Weekday,8518426,14230,2019-03-21 08:22:00
5R,IB,Weekday,8518426,15392,2019-03-21 08:28:00
5R,IB,Weekday,8518426,15405,2019-03-21 08:33:00
5R,IB,Weekday,8518426,15648,2019-03-21 08:37:00
5R,IB,Weekday,8518426,15642,2019-03-21 08:42:00
5R,IB,Weekday,8518426,17775,2019-03-21 08:52:00
5R,IB,Weekday,8518425,13927,2019-03-21 08:07:00
5R,IB,Weekday,8518425,14749,2019-03-21 08:14:00
5R,IB,Weekday,8518425,14733,2019-03-21 08:21:00
5R,IB,Weekday,8518425,14230,2019-03-21 08:27:00
