ROUTE,direction,timetable,trip_id,stop_id,TIME
31BX,IB,Weekday,8548883,13041,2019-03-21 06:42:00
31BX,IB,Weekday,8548883,16092,2019-03-21 06:52:00
31BX,IB,Weekday,8548883,14347,2019-03-21 07:08:00
31BX,IB,Weekday,8548884,13041,2019-03-21 06:52:00
31BX,IB,Weekday,8548884,16092,2019-03-21 07:03:00
31BX,IB,Weekday,8548884,14347,2019-03-21 07:20:00
31BX,IB,Weekday,8548885,13041,2019-03-21 07:02:00
31BX,IB,Weekday,8548885,16092,2019-03-21 07:13:00
31BX,IB,Weekday,8548885,14347,2019-03-21 07:30:00
31BX,IB,Weekday,8548886,13041,2019-03-21 07:12:00
31BX,IB,Weekday,8548886,16092,2019-03-21 07:23:00
31BX,IB,Weekday,8548886,14347,2019-03-21 07:40:00
31BX,IB,Weekday,8548887,13041,2019-03-21 07:22:00
31BX,IB,Weekday,8548887,16092,2019-03-21 07:34:00
31BX,IB,Weekday,8548887,14347,2019-03-21 07:53:00
31BX,IB,Weekday,8548888,13041,2019-03-21 07:32:00
31BX,IB,Weekday,8548888,16092,2019-03-21 07:44:00
31BX,IB,Weekday,8548888,14347,2019-03-21 08:03:00
31BX,IB,Weekday,8548889,13041,2019-03-21 07:42:00
31BX,IB,Weekday,8548889,16092,2019-03-21 07:55:00
31BX,IB,Weekday,8548889,14347,2019-03-21 08:14:00
31BX,IB,Weekday,8548890,13041,2019-03-21 07:53:00
31BX,IB,Weekday,8548890,16092,2019-03-21 08:07:00
31BX,IB,Weekday,8548890,14347,2019-03-21 08:28:00
31BX,IB,Weekday,8548891,13041,2019-03-21 08:04:00
31BX,IB,Weekday,8548891,16092,2019-03-21 08:17:00
31BX,IB,Weekday,8548891,14347,2019-03-21 08:39:00
31BX,IB,Weekday,8548892,13041,2019-03-21 08:15:00
31BX,IB,Weekday,8548892,16092,2019-03-21 08:27:00
31BX,IB,Weekday,8548892,14347,2019-03-21 08:50:00
31BX,IB,Weekday,8548893,13041,2019-03-21 08:27:00
31BX,IB,Weekday,8548893,16092,2019-03-21 08:39:00
31BX,IB,Weekday,8548893,14347,2019-03-21 09:02:00
31BX,IB,Weekday,8548880,13041,2019-03-21 08:39:00
31BX,IB,Weekday,8548880,16092,2019-03-21 08:50:00
31BX,IB,Weekday,8548880,14347,2019-03-21 09:11:00
31BX,IB,Weekday,8548881,13041,2019-03-21 08:52:00
31BX,IB,Weekday,8548881,16092,2019-03-21 09:03:00
31BX,IB,Weekday,8548881,14347,2019-03-21 09:24:00
31BX,IB,Weekday,8548882,13041,2019-03-21 09:05:00
31BX,IB,Weekday,8548882,16092,2019-03-21 09:15:00
31BX,IB,Weekday,8548882,14347,2019-03-21 09:35:00
31BX,OB,Weekday,8548878,14347,2019-03-21 16:05:00
31BX,OB,Weekday,8548878,17696,2019-03-21 16:31:00
31BX,OB,Weekday,8548879,14347,2019-03-21 16:25:00
31BX,OB,Weekday,8548879,17696,2019-03-21 16:52:00
31BX,OB,Weekday,8548866,14347,2019-03-21 16:42:00
31BX,OB,Weekday,8548866,17696,2019-03-21 17:09:00
31BX,OB,Weekday,8548867,14347,2019-03-21 16:58:00
31BX,OB,Weekday,8548867,17696,2019-03-21 17:25:00
31BX,OB,Weekday,8548875,14347,2019-03-21 17:11:00
31BX,OB,Weekday,8548875,17696,2019-03-21 17:40:00
31BX,OB,Weekday,8548868,14347,2019-03-21 17:23:00
31BX,OB,Weekday,8548868,17696,2019-03-21 17:52:00
31BX,OB,Weekday,8548869,14347,2019-03-21 17:34:00
31BX,OB,Weekday,8548869,17696,2019-03-21 18:06:00
31BX,OB,Weekday,8548870,14347,2019-03-21 17:45:00
31BX,OB,Weekday,8548870,17696,2019-03-21 18:17:00
31BX,OB,Weekday,8548871,14347,2019-03-21 17:58:00
31BX,OB,Weekday,8548871,17696,2019-03-21 18:27:00
31BX,OB,Weekday,8548877,14347,2019-03-21 18:15:00
31BX,OB,Weekday,8548877,17696,2019-03-21 18:44:00
31BX,OB,Weekday,8548874,14347,2019-03-21 18:30:00
31BX,OB,Weekday,8548874,17696,2019-03-21 18:59:00
31BX,OB,Weekday,8548872,14347,2019-03-21 18:45:00
31BX,OB,Weekday,8548872,17696,2019-03-21 19:14:00
31BX,OB,Weekday,8548873,14347,2019-03-21 19:00:00
31BX,OB,Weekday,8548873,17696,2019-03-21 19:29:00
