ROUTE,direction,timetable,trip_id,stop_id,TIME
14R,IB,Saturday,8530562,17842,2019-03-21 07:55:00
14R,IB,Saturday,8530562,17099,2019-03-21 07:57:00
14R,IB,Saturday,8530562,15574,2019-03-21 08:00:00
14R,IB,Saturday,8530562,15593,2019-03-21 08:04:00
14R,IB,Saturday,8530562,15620,2019-03-21 08:09:00
14R,IB,Saturday,8530562,15571,2019-03-21 08:13:00
14R,IB,Saturday,8530562,15565,2019-03-21 08:17:00
14R,IB,Saturday,8530562,15551,2019-03-21 08:22:00
14R,IB,Saturday,8530562,15544,2019-03-21 08:26:00
14R,IB,Saturday,8530562,15535,2019-03-21 08:31:00
14R,IB,Saturday,8530562,15603,2019-03-21 08:41:00
14R,IB,Saturday,8530542,17842,2019-03-21 08:07:00
14R,IB,Saturday,8530542,17099,2019-03-21 08:09:00
14R,IB,Saturday,8530542,15574,2019-03-21 08:12:00
14R,IB,Saturday,8530542,15593,2019-03-21 08:16:00
14R,IB,Saturday,8530542,15620,2019-03-21 08:21:00
14R,IB,Saturday,8530542,15571,2019-03-21 08:25:00
14R,IB,Saturday,8530542,15565,2019-03-21 08:29:00
14R,IB,Saturday,8530542,15551,2019-03-21 08:34:00
14R,IB,Saturday,8530542,15544,2019-03-21 08:38:00
14R,IB,Saturday,8530542,15535,2019-03-21 08:43:00
14R,IB,Saturday,8530542,15603,2019-03-21 08:53:00
14R,IB,Saturday,8530541,17842,2019-03-21 08:19:00
14R,IB,Saturday,8530541,17099,2019-03-21 08:21:00
14R,IB,Saturday,8530541,15574,2019-03-21 08:24:00
14R,IB,Saturday,8530541,15593,2019-03-21 08:28:00
14R,IB,Saturday,8530541,15620,2019-03-21 08:33:00
14R,IB,Saturday,8530541,15571,2019-03-21 08:37:00
14R,IB,Saturday,8530541,15565,2019-03-21 08:41:00
14R,IB,Saturday,8530541,15551,2019-03-21 08:46:00
14R,IB,Saturday,8530541,15544,2019-03-21 08:50:00
14R,IB,Saturday,8530541,15535,2019-03-21 08:55:00
14R,IB,Saturday,8530541,15603,2019-03-21 09:05:00
14R,IB,Saturday,8530540,17842,2019-03-21 08:31:00
14R,IB,Saturday,8530540,17099,2019-03-21 08:33:00
14R,IB,Saturday,8530540,15574,2019-03-21 08:36:00
14R,IB,Saturday,8530540,15593,2019-03-21 08:40:00
14R,IB,Saturday,8530540,15620,2019-03-21 08:45:00
14R,IB,Saturday,8530540,15571,2019-03-21 08:49:00
14R,IB,Saturday,8530540,15565,2019-03-21 08:53:00
