ROUTE,direction,timetable,trip_id,stop_id,TIME
28R,IB,Weekday,8543026,16263,2019-03-21 07:00:00
28R,IB,Weekday,8543026,10390,2019-03-21 07:09:00
28R,IB,Weekday,8543026,13364,2019-03-21 07:26:00
28R,IB,Weekday,8543026,13832,2019-03-21 07:37:00
28R,IB,Weekday,8543026,13826,2019-03-21 07:38:00
28R,IB,Weekday,8543025,16263,2019-03-21 07:10:00
28R,IB,Weekday,8543025,10390,2019-03-21 07:19:00
28R,IB,Weekday,8543025,13364,2019-03-21 07:36:00
28R,IB,Weekday,8543025,13832,2019-03-21 07:47:00
28R,IB,Weekday,8543025,13826,2019-03-21 07:48:00
28R,IB,Weekday,8543024,16263,2019-03-21 07:20:00
28R,IB,Weekday,8543024,10390,2019-03-21 07:30:00
28R,IB,Weekday,8543024,13364,2019-03-21 07:48:00
28R,IB,Weekday,8543024,13832,2019-03-21 07:59:00
28R,IB,Weekday,8543024,13826,2019-03-21 08:00:00
28R,IB,Weekday,8543023,16263,2019-03-21 07:30:00
28R,IB,Weekday,8543023,10390,2019-03-21 07:40:00
28R,IB,Weekday,8543023,13364,2019-03-21 07:59:00
28R,IB,Weekday,8543023,13832,2019-03-21 08:10:00
28R,IB,Weekday,8543023,13826,2019-03-21 08:11:00
28R,IB,Weekday,8543022,16263,2019-03-21 07:40:00
28R,IB,Weekday,8543022,10390,2019-03-21 07:50:00
28R,IB,Weekday,8543022,13364,2019-03-21 08:09:00
28R,IB,Weekday,8543022,13832,2019-03-21 08:20:00
28R,IB,Weekday,8543022,13826,2019-03-21 08:21:00
28R,IB,Weekday,8543021,16263,2019-03-21 07:50:00
28R,IB,Weekday,8543021,10390,2019-03-21 08:00:00
28R,IB,Weekday,8543021,13364,2019-03-21 08:19:00
28R,IB,Weekday,8543021,13832,2019-03-21 08:31:00
28R,IB,Weekday,8543021,13826,2019-03-21 08:32:00
28R,IB,Weekday,8543020,16263,2019-03-21 08:00:00
28R,IB,Weekday,8543020,10390,2019-03-21 08:11:00
