ROUTE,direction,timetable,trip_id,stop_id,TIME
1BX,IB,Weekday,8514781,13182,2019-03-21 06:45:00
1BX,IB,Weekday,8514781,13893,2019-03-21 06:52:00
1BX,IB,Weekday,8514781,14347,2019-03-21 07:11:00
1BX,IB,Weekday,8514782,13182,2019-03-21 06:55:00
1BX,IB,Weekday,8514782,13893,2019-03-21 07:02:00
1BX,IB,Weekday,8514782,14347,2019-03-21 07:21:00
1BX,IB,Weekday,8514783,13182,2019-03-21 07:05:00
1BX,IB,Weekday,8514783,13893,2019-03-21 07:12:00
1BX,IB,Weekday,8514783,14347,2019-03-21 07:31:00
1BX,IB,Weekday,8514784,13182,2019-03-21 07:14:00
1BX,IB,Weekday,8514784,13893,2019-03-21 07:21:00
1BX,IB,Weekday,8514784,14347,2019-03-21 07:40:00
1BX,IB,Weekday,8514785,13182,2019-03-21 07:22:00
1BX,IB,Weekday,8514785,13893,2019-03-21 07:30:00
1BX,IB,Weekday,8514785,14347,2019-03-21 07:52:00
1BX,IB,Weekday,8514786,13182,2019-03-21 07:29:00
1BX,IB,Weekday,8514786,13893,2019-03-21 07:37:00
1BX,IB,Weekday,8514786,14347,2019-03-21 07:59:00
1BX,IB,Weekday,8514787,13182,2019-03-21 07:36:00
1BX,IB,Weekday,8514787,13893,2019-03-21 07:44:00
1BX,IB,Weekday,8514787,14347,2019-03-21 08:07:00
1BX,IB,Weekday,8514788,13182,2019-03-21 07:42:00
1BX,IB,Weekday,8514788,13893,2019-03-21 07:50:00
1BX,IB,Weekday,8514788,14347,2019-03-21 08:13:00
1BX,IB,Weekday,8514774,13182,2019-03-21 07:49:00
1BX,IB,Weekday,8514774,13893,2019-03-21 07:57:00
1BX,IB,Weekday,8514774,14347,2019-03-21 08:20:00
1BX,IB,Weekday,8514789,13182,2019-03-21 07:56:00
1BX,IB,Weekday,8514789,13893,2019-03-21 08:04:00
1BX,IB,Weekday,8514789,14347,2019-03-21 08:28:00
1BX,IB,Weekday,8514790,13182,2019-03-21 08:03:00
1BX,IB,Weekday,8514790,13893,2019-03-21 08:11:00
1BX,IB,Weekday,8514790,14347,2019-03-21 08:35:00
1BX,IB,Weekday,8514791,13182,2019-03-21 08:10:00
1BX,IB,Weekday,8514791,13893,2019-03-21 08:18:00
1BX,IB,Weekday,8514791,14347,2019-03-21 08:42:00
1BX,IB,Weekday,8514792,13182,2019-03-21 08:17:00
1BX,IB,Weekday,8514792,13893,2019-03-21 08:26:00
1BX,IB,Weekday,8514792,14347,2019-03-21 08:52:00
1BX,IB,Weekday,8514793,13182,2019-03-21 08:24:00
1BX,IB,Weekday,8514793,13893,2019-03-21 08:33:00
1BX,IB,Weekday,8514793,14347,2019-03-21 08:59:00
1BX,IB,Weekday,8514794,13182,2019-03-21 08:31:00
1BX,IB,Weekday,8514794,13893,2019-03-21 08:40:00
1BX,IB,Weekday,8514794,14347,2019-03-21 09:06:00
1BX,IB,Weekday,8514795,13182,2019-03-21 08:38:00
1BX,IB,Weekday,8514795,13893,2019-03-21 08:47:00
1BX,IB,Weekday,8514795,14347,2019-03-21 09:13:00
1BX,IB,Weekday,8514772,13182,2019-03-21 08:46:00
1BX,IB,Weekday,8514772,13893,2019-03-21 08:54:00
1BX,IB,Weekday,8514772,14347,2019-03-21 09:20:00
1BX,IB,Weekday,8514773,13182,2019-03-21 08:55:00
1BX,IB,Weekday,8514773,13893,2019-03-21 09:03:00
1BX,IB,Weekday,8514773,14347,2019-03-21 09:27:00
1BX,IB,Weekday,8514775,13182,2019-03-21 09:05:00
1BX,IB,Weekday,8514775,13893,2019-03-21 09:13:00
1BX,IB,Weekday,8514775,14347,2019-03-21 09:37:00
1BX,IB,Weekday,8514776,13182,2019-03-21 09:15:00
1BX,IB,Weekday,8514776,13893,2019-03-21 09:23:00
1BX,IB,Weekday,8514776,14347,2019-03-21 09:46:00
1BX,IB,Weekday,8514777,13182,2019-03-21 09:25:00
1BX,IB,Weekday,8514777,13893,2019-03-21 09:33:00
1BX,IB,Weekday,8514777,14347,2019-03-21 09:56:00
1BX,IB,Weekday,8514778,13182,2019-03-21 09:35:00
1BX,IB,Weekday,8514778,13893,2019-03-21 09:42:00
1BX,IB,Weekday,8514778,14347,2019-03-21 10:04:00
1BX,IB,Weekday,8514779,13182,2019-03-21 09:47:00
1BX,IB,Weekday,8514779,13893,2019-03-21 09:54:00
1BX,IB,Weekday,8514779,14347,2019-03-21 10:16:00
1BX,IB,Weekday,8514780,13182,2019-03-21 10:00:00
1BX,IB,Weekday,8514780,13893,2019-03-21 10:07:00
1BX,IB,Weekday,8514780,14347,2019-03-21 10:29:00
1BX,OB,Weekday,8514759,14347,2019-03-21 16:05:00
1BX,OB,Weekday,8514759,13824,2019-03-21 16:28:00
1BX,OB,Weekday,8514760,14347,2019-03-21 16:25:00
1BX,OB,Weekday,8514760,13824,2019-03-21 16:48:00
1BX,OB,Weekday,8514761,14347,2019-03-21 16:45:00
1BX,OB,Weekday,8514761,13824,2019-03-21 17:10:00
1BX,OB,Weekday,8514770,14347,2019-03-21 17:00:00
1BX,OB,Weekday,8514770,13824,2019-03-21 17:27:00
1BX,OB,Weekday,8514762,14347,2019-03-21 17:11:00
1BX,OB,Weekday,8514762,13824,2019-03-21 17:41:00
1BX,OB,Weekday,8514763,14347,2019-03-21 17:22:00
1BX,OB,Weekday,8514763,13824,2019-03-21 17:53:00
1BX,OB,Weekday,8514771,14347,2019-03-21 17:33:00
1BX,OB,Weekday,8514771,13824,2019-03-21 18:04:00
1BX,OB,Weekday,8514764,14347,2019-03-21 17:44:00
1BX,OB,Weekday,8514764,13824,2019-03-21 18:13:00
1BX,OB,Weekday,8514765,14347,2019-03-21 17:56:00
1BX,OB,Weekday,8514765,13824,2019-03-21 18:24:00
1BX,OB,Weekday,8514758,14347,2019-03-21 18:10:00
1BX,OB,Weekday,8514758,13824,2019-03-21 18:38:00
1BX,OB,Weekday,8514769,14347,2019-03-21 18:25:00
1BX,OB,Weekday,8514769,13824,2019-03-21 18:53:00
1BX,OB,Weekday,8514767,14347,2019-03-21 18:42:00
1BX,OB,Weekday,8514767,13824,2019-03-21 19:10:00
1BX,OB,Weekday,8514768,14347,2019-03-21 19:00:00
1BX,OB,Weekday,8514768,13824,2019-03-21 19:28:00
