route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14293,1,8623248,Temporary Transbay Terminal,1,503,167693
14293,1,8623247,Temporary Transbay Terminal,1,513,167693
14293,1,8623246,Temporary Transbay Terminal,1,553,167693
14293,1,8623245,Temporary Transbay Terminal,1,551,167693
14293,1,8623244,Temporary Transbay Terminal,1,510,167693
14293,1,8623243,Temporary Transbay Terminal,1,554,167693
14293,1,8623242,Temporary Transbay Terminal,1,515,167693
14293,1,8623241,Temporary Transbay Terminal,1,516,167693
14293,1,8623240,Temporary Transbay Terminal,1,501,167693
14293,1,8623239,Temporary Transbay Terminal,1,511,167693
14293,1,8623238,Temporary Transbay Terminal,1,504,167693
14293,1,8623237,Temporary Transbay Terminal,1,552,167693
14293,1,8623236,Temporary Transbay Terminal,1,503,167693
14293,1,8623235,Temporary Transbay Terminal,1,513,167693
14293,1,8623234,Temporary Transbay Terminal,1,516,167693
14293,1,8623233,Temporary Transbay Terminal,1,507,167693
14293,1,8623232,Temporary Transbay Terminal,1,501,167693
14293,1,8623231,Temporary Transbay Terminal,1,508,167693
14293,1,8623230,Temporary Transbay Terminal,1,510,167693
14293,1,8623229,Temporary Transbay Terminal,1,512,167693
14293,1,8623228,Temporary Transbay Terminal,1,506,167693
14293,1,8623227,Temporary Transbay Terminal,1,509,167693
14293,1,8623226,Temporary Transbay Terminal,1,514,167693
14293,1,8623225,Temporary Transbay Terminal,1,516,167693
14293,1,8623224,Temporary Transbay Terminal,1,551,167693
14293,1,8623223,Temporary Transbay Terminal,1,515,167693
14293,1,8623222,Temporary Transbay Terminal,1,506,167693
14293,1,8623221,Temporary Transbay Terminal,1,507,167693
14293,1,8623220,Temporary Transbay Terminal,1,508,167693
14293,1,8623219,Temporary Transbay Terminal,1,502,167693
14293,1,8623218,Temporary Transbay Terminal,1,512,167693
14293,1,8623217,Temporary Transbay Terminal,1,514,167693
14293,1,8623216,Temporary Transbay Terminal,1,505,167693
14293,1,8623215,Temporary Transbay Terminal,1,506,167693
14293,1,8623214,Temporary Transbay Terminal,1,509,167693
14293,1,8623213,Temporary Transbay Terminal,1,507,167693
14293,1,8623212,Temporary Transbay Terminal,1,501,167693
14293,1,8623209,Temporary Transbay Terminal,1,511,167693
14293,1,8623208,Temporary Transbay Terminal,1,512,167693
14293,1,8623207,Temporary Transbay Terminal,1,504,167693
14293,1,8623205,Temporary Transbay Terminal,1,514,167693
14293,1,8623203,Temporary Transbay Terminal,1,515,167693
14293,1,8623202,Temporary Transbay Terminal,1,505,167693
14293,1,8623201,Temporary Transbay Terminal,1,503,167693
14293,1,8623199,Temporary Transbay Terminal,1,506,167693
14293,1,8623198,Temporary Transbay Terminal,1,513,167693
14293,1,8623197,Temporary Transbay Terminal,1,516,167693
14293,1,8623195,Temporary Transbay Terminal,1,507,167693
14293,1,8623194,Temporary Transbay Terminal,1,501,167693
14293,1,8623192,Temporary Transbay Terminal,1,508,167693
14293,1,8623191,Temporary Transbay Terminal,1,509,167693
14293,1,8623190,Temporary Transbay Terminal,1,502,167693
14293,1,8623188,Temporary Transbay Terminal,1,510,167693
14293,1,8623187,Temporary Transbay Terminal,1,511,167693
14293,1,8623186,Temporary Transbay Terminal,1,512,167693
14293,1,8623185,Temporary Transbay Terminal,1,504,167693
14293,1,8623184,Temporary Transbay Terminal,1,514,167693
14293,1,8623183,Temporary Transbay Terminal,1,515,167693
14293,1,8623182,Temporary Transbay Terminal,1,505,167693
14293,1,8623181,Temporary Transbay Terminal,1,503,167693
14293,1,8623180,Temporary Transbay Terminal,1,506,167693
14293,1,8623206,Temporary Transbay Terminal,1,3024,167692
14293,1,8623204,Temporary Transbay Terminal,1,3021,167692
14293,1,8623200,Temporary Transbay Terminal,1,3025,167692
14293,1,8623196,Temporary Transbay Terminal,1,3022,167692
14293,1,8623193,Temporary Transbay Terminal,1,3026,167692
14293,1,8623189,Temporary Transbay Terminal,1,3023,167692
14294,3,8624427,Quintara + 14th Avenue,0,605,167699
14294,3,8624426,Quintara + 14th Avenue,0,604,167699
14294,3,8624425,Quintara + 14th Avenue,0,603,167699
14294,3,8624424,Quintara + 14th Avenue,0,602,167699
14294,3,8624423,Quintara + 14th Avenue,0,601,167699
14294,3,8624351,Quintara + 14th Avenue,0,607,167699
14294,3,8624341,Quintara + 14th Avenue,0,610,167699
14294,3,8624340,Quintara + 14th Avenue,0,608,167699
14294,2,8624248,Quintara + 14th Avenue,0,607,167699
14294,2,8624238,Quintara + 14th Avenue,0,610,167699
14294,2,8624237,Quintara + 14th Avenue,0,608,167699
14294,2,8624236,Quintara + 14th Avenue,0,605,167699
14294,2,8624235,Quintara + 14th Avenue,0,604,167699
14294,2,8624234,Quintara + 14th Avenue,0,603,167699
14294,2,8624233,Quintara + 14th Avenue,0,602,167699
14294,2,8624232,Quintara + 14th Avenue,0,601,167699
14294,1,8624067,Quintara + 14th Avenue,0,651,167699
14294,1,8624057,Quintara + 14th Avenue,0,611,167699
14294,1,8624056,Quintara + 14th Avenue,0,610,167699
14294,1,8624055,Quintara + 14th Avenue,0,609,167699
14294,1,8624054,Quintara + 14th Avenue,0,608,167699
14294,1,8624053,Quintara + 14th Avenue,0,607,167699
14294,1,8624052,Quintara + 14th Avenue,0,606,167699
14294,1,8624051,Quintara + 14th Avenue,0,604,167699
14294,1,8624050,Quintara + 14th Avenue,0,603,167699
14294,1,8624049,Quintara + 14th Avenue,0,602,167699
14294,1,8624048,Quintara + 14th Avenue,0,601,167699
14294,3,8624349,Van Ness + Market,0,606,167698
14294,3,8624345,Van Ness + Market,0,602,167698
14294,3,8624344,Van Ness + Market,0,605,167698
14294,3,8624343,Van Ness + Market,0,610,167698
14294,3,8624342,Van Ness + Market,0,603,167698
14294,2,8624246,Van Ness + Market,0,606,167698
14294,2,8624242,Van Ness + Market,0,602,167698
14294,2,8624241,Van Ness + Market,0,605,167698
14294,2,8624240,Van Ness + Market,0,610,167698
14294,2,8624239,Van Ness + Market,0,603,167698
14294,1,8624066,Van Ness + Market,0,651,167698
14294,1,8624064,Van Ness + Market,0,612,167698
14294,1,8624063,Van Ness + Market,0,607,167698
14294,1,8624062,Van Ness + Market,0,601,167698
14294,1,8624061,Van Ness + Market,0,605,167698
14294,1,8624047,Van Ness + Market,0,606,167698
14294,3,8624422,Quintara + 14th Avenue,0,601,167697
14294,3,8624421,Quintara + 14th Avenue,0,605,167697
14294,3,8624420,Quintara + 14th Avenue,0,607,167697
14294,3,8624419,Quintara + 14th Avenue,0,602,167697
14294,3,8624418,Quintara + 14th Avenue,0,605,167697
14294,3,8624417,Quintara + 14th Avenue,0,607,167697
14294,3,8624416,Quintara + 14th Avenue,0,602,167697
14294,3,8624415,Quintara + 14th Avenue,0,601,167697
14294,3,8624414,Quintara + 14th Avenue,0,606,167697
14294,3,8624413,Quintara + 14th Avenue,0,605,167697
14294,3,8624412,Quintara + 14th Avenue,0,604,167697
14294,3,8624411,Quintara + 14th Avenue,0,607,167697
14294,3,8624410,Quintara + 14th Avenue,0,602,167697
14294,3,8624409,Quintara + 14th Avenue,0,609,167697
14294,3,8624408,Quintara + 14th Avenue,0,601,167697
14294,3,8624407,Quintara + 14th Avenue,0,608,167697
14294,3,8624406,Quintara + 14th Avenue,0,606,167697
14294,3,8624405,Quintara + 14th Avenue,0,610,167697
14294,3,8624404,Quintara + 14th Avenue,0,605,167697
14294,3,8624403,Quintara + 14th Avenue,0,604,167697
14294,3,8624402,Quintara + 14th Avenue,0,603,167697
14294,3,8624401,Quintara + 14th Avenue,0,607,167697
14294,3,8624400,Quintara + 14th Avenue,0,602,167697
14294,3,8624399,Quintara + 14th Avenue,0,609,167697
14294,3,8624398,Quintara + 14th Avenue,0,601,167697
14294,3,8624397,Quintara + 14th Avenue,0,608,167697
14294,3,8624396,Quintara + 14th Avenue,0,606,167697
14294,3,8624395,Quintara + 14th Avenue,0,610,167697
14294,3,8624394,Quintara + 14th Avenue,0,605,167697
14294,3,8624393,Quintara + 14th Avenue,0,604,167697
14294,3,8624392,Quintara + 14th Avenue,0,603,167697
14294,3,8624391,Quintara + 14th Avenue,0,607,167697
14294,3,8624390,Quintara + 14th Avenue,0,602,167697
14294,3,8624389,Quintara + 14th Avenue,0,609,167697
14294,3,8624388,Quintara + 14th Avenue,0,601,167697
14294,3,8624387,Quintara + 14th Avenue,0,608,167697
14294,3,8624386,Quintara + 14th Avenue,0,606,167697
14294,3,8624385,Quintara + 14th Avenue,0,610,167697
14294,3,8624384,Quintara + 14th Avenue,0,605,167697
14294,3,8624383,Quintara + 14th Avenue,0,604,167697
14294,3,8624382,Quintara + 14th Avenue,0,603,167697
14294,3,8624381,Quintara + 14th Avenue,0,607,167697
14294,3,8624380,Quintara + 14th Avenue,0,602,167697
14294,3,8624379,Quintara + 14th Avenue,0,609,167697
14294,3,8624378,Quintara + 14th Avenue,0,601,167697
14294,3,8624377,Quintara + 14th Avenue,0,608,167697
14294,3,8624376,Quintara + 14th Avenue,0,606,167697
14294,3,8624375,Quintara + 14th Avenue,0,610,167697
14294,3,8624374,Quintara + 14th Avenue,0,605,167697
14294,3,8624373,Quintara + 14th Avenue,0,604,167697
14294,3,8624372,Quintara + 14th Avenue,0,603,167697
14294,3,8624371,Quintara + 14th Avenue,0,607,167697
14294,3,8624370,Quintara + 14th Avenue,0,602,167697
14294,3,8624369,Quintara + 14th Avenue,0,609,167697
14294,3,8624368,Quintara + 14th Avenue,0,601,167697
14294,3,8624367,Quintara + 14th Avenue,0,608,167697
14294,3,8624366,Quintara + 14th Avenue,0,606,167697
14294,3,8624365,Quintara + 14th Avenue,0,605,167697
14294,3,8624364,Quintara + 14th Avenue,0,604,167697
14294,3,8624363,Quintara + 14th Avenue,0,603,167697
14294,3,8624362,Quintara + 14th Avenue,0,607,167697
14294,3,8624361,Quintara + 14th Avenue,0,602,167697
14294,3,8624360,Quintara + 14th Avenue,0,601,167697
14294,3,8624359,Quintara + 14th Avenue,0,606,167697
14294,3,8624358,Quintara + 14th Avenue,0,605,167697
14294,3,8624357,Quintara + 14th Avenue,0,604,167697
14294,3,8624356,Quintara + 14th Avenue,0,603,167697
14294,3,8624355,Quintara + 14th Avenue,0,602,167697
14294,3,8624354,Quintara + 14th Avenue,0,601,167697
14294,3,8624353,Quintara + 14th Avenue,0,604,167697
14294,3,8624352,Quintara + 14th Avenue,0,607,167697
14294,3,8624350,Quintara + 14th Avenue,0,604,167697
14294,3,8624348,Quintara + 14th Avenue,0,601,167697
14294,3,8624347,Quintara + 14th Avenue,0,604,167697
14294,3,8624346,Quintara + 14th Avenue,0,602,167697
14294,2,8624254,Quintara + 14th Avenue,0,604,167697
14294,2,8624253,Quintara + 14th Avenue,0,603,167697
14294,2,8624252,Quintara + 14th Avenue,0,602,167697
14294,2,8624251,Quintara + 14th Avenue,0,601,167697
14294,2,8624250,Quintara + 14th Avenue,0,604,167697
14294,2,8624249,Quintara + 14th Avenue,0,607,167697
14294,2,8624247,Quintara + 14th Avenue,0,604,167697
14294,2,8624245,Quintara + 14th Avenue,0,601,167697
14294,2,8624244,Quintara + 14th Avenue,0,604,167697
14294,2,8624243,Quintara + 14th Avenue,0,602,167697
14294,2,8624231,Quintara + 14th Avenue,0,601,167697
14294,2,8624230,Quintara + 14th Avenue,0,605,167697
14294,2,8624229,Quintara + 14th Avenue,0,607,167697
14294,2,8624228,Quintara + 14th Avenue,0,602,167697
14294,2,8624227,Quintara + 14th Avenue,0,605,167697
14294,2,8624226,Quintara + 14th Avenue,0,607,167697
14294,2,8624225,Quintara + 14th Avenue,0,602,167697
14294,2,8624224,Quintara + 14th Avenue,0,601,167697
14294,2,8624223,Quintara + 14th Avenue,0,606,167697
14294,2,8624222,Quintara + 14th Avenue,0,605,167697
14294,2,8624221,Quintara + 14th Avenue,0,604,167697
14294,2,8624220,Quintara + 14th Avenue,0,607,167697
14294,2,8624219,Quintara + 14th Avenue,0,602,167697
14294,2,8624218,Quintara + 14th Avenue,0,609,167697
14294,2,8624217,Quintara + 14th Avenue,0,601,167697
14294,2,8624216,Quintara + 14th Avenue,0,608,167697
14294,2,8624215,Quintara + 14th Avenue,0,606,167697
14294,2,8624214,Quintara + 14th Avenue,0,610,167697
14294,2,8624213,Quintara + 14th Avenue,0,605,167697
14294,2,8624212,Quintara + 14th Avenue,0,604,167697
14294,2,8624211,Quintara + 14th Avenue,0,603,167697
14294,2,8624210,Quintara + 14th Avenue,0,607,167697
14294,2,8624209,Quintara + 14th Avenue,0,602,167697
14294,2,8624208,Quintara + 14th Avenue,0,609,167697
14294,2,8624207,Quintara + 14th Avenue,0,601,167697
14294,2,8624206,Quintara + 14th Avenue,0,608,167697
14294,2,8624205,Quintara + 14th Avenue,0,606,167697
14294,2,8624204,Quintara + 14th Avenue,0,610,167697
14294,2,8624203,Quintara + 14th Avenue,0,605,167697
14294,2,8624202,Quintara + 14th Avenue,0,604,167697
14294,2,8624201,Quintara + 14th Avenue,0,603,167697
14294,2,8624200,Quintara + 14th Avenue,0,607,167697
14294,2,8624199,Quintara + 14th Avenue,0,602,167697
14294,2,8624198,Quintara + 14th Avenue,0,609,167697
14294,2,8624197,Quintara + 14th Avenue,0,601,167697
14294,2,8624196,Quintara + 14th Avenue,0,608,167697
14294,2,8624195,Quintara + 14th Avenue,0,606,167697
14294,2,8624194,Quintara + 14th Avenue,0,610,167697
14294,2,8624193,Quintara + 14th Avenue,0,605,167697
14294,2,8624192,Quintara + 14th Avenue,0,604,167697
14294,2,8624191,Quintara + 14th Avenue,0,603,167697
14294,2,8624190,Quintara + 14th Avenue,0,607,167697
14294,2,8624189,Quintara + 14th Avenue,0,602,167697
14294,2,8624188,Quintara + 14th Avenue,0,609,167697
14294,2,8624187,Quintara + 14th Avenue,0,601,167697
14294,2,8624186,Quintara + 14th Avenue,0,608,167697
14294,2,8624185,Quintara + 14th Avenue,0,606,167697
14294,2,8624184,Quintara + 14th Avenue,0,610,167697
14294,2,8624183,Quintara + 14th Avenue,0,605,167697
14294,2,8624182,Quintara + 14th Avenue,0,604,167697
14294,2,8624181,Quintara + 14th Avenue,0,603,167697
14294,2,8624180,Quintara + 14th Avenue,0,607,167697
14294,2,8624179,Quintara + 14th Avenue,0,602,167697
14294,2,8624178,Quintara + 14th Avenue,0,609,167697
14294,2,8624177,Quintara + 14th Avenue,0,601,167697
14294,2,8624176,Quintara + 14th Avenue,0,608,167697
14294,2,8624175,Quintara + 14th Avenue,0,605,167697
14294,2,8624174,Quintara + 14th Avenue,0,604,167697
14294,2,8624173,Quintara + 14th Avenue,0,603,167697
14294,2,8624172,Quintara + 14th Avenue,0,607,167697
14294,2,8624171,Quintara + 14th Avenue,0,602,167697
14294,2,8624170,Quintara + 14th Avenue,0,601,167697
14294,2,8624169,Quintara + 14th Avenue,0,606,167697
14294,2,8624168,Quintara + 14th Avenue,0,605,167697
14294,2,8624167,Quintara + 14th Avenue,0,606,167697
14294,1,8624065,Quintara + 14th Avenue,0,651,167697
14294,1,8624060,Quintara + 14th Avenue,0,611,167697
14294,1,8624059,Quintara + 14th Avenue,0,609,167697
14294,1,8624058,Quintara + 14th Avenue,0,606,167697
14294,1,8624046,Quintara + 14th Avenue,0,609,167697
14294,1,8624045,Quintara + 14th Avenue,0,608,167697
14294,1,8624044,Quintara + 14th Avenue,0,605,167697
14294,1,8624043,Quintara + 14th Avenue,0,608,167697
14294,1,8624042,Quintara + 14th Avenue,0,606,167697
14294,1,8624041,Quintara + 14th Avenue,0,605,167697
14294,1,8624040,Quintara + 14th Avenue,0,609,167697
14294,1,8624039,Quintara + 14th Avenue,0,608,167697
14294,1,8624038,Quintara + 14th Avenue,0,611,167697
14294,1,8624037,Quintara + 14th Avenue,0,612,167697
14294,1,8624036,Quintara + 14th Avenue,0,610,167697
14294,1,8624035,Quintara + 14th Avenue,0,605,167697
14294,1,8624034,Quintara + 14th Avenue,0,609,167697
14294,1,8624033,Quintara + 14th Avenue,0,652,167697
14294,1,8624032,Quintara + 14th Avenue,0,608,167697
14294,1,8624031,Quintara + 14th Avenue,0,606,167697
14294,1,8624030,Quintara + 14th Avenue,0,603,167697
14294,1,8624029,Quintara + 14th Avenue,0,611,167697
14294,1,8624028,Quintara + 14th Avenue,0,602,167697
14294,1,8624027,Quintara + 14th Avenue,0,601,167697
14294,1,8624026,Quintara + 14th Avenue,0,612,167697
14294,1,8624025,Quintara + 14th Avenue,0,610,167697
14294,1,8624024,Quintara + 14th Avenue,0,609,167697
14294,1,8624023,Quintara + 14th Avenue,0,652,167697
14294,1,8624022,Quintara + 14th Avenue,0,608,167697
14294,1,8624021,Quintara + 14th Avenue,0,607,167697
14294,1,8624020,Quintara + 14th Avenue,0,606,167697
14294,1,8624019,Quintara + 14th Avenue,0,603,167697
14294,1,8624018,Quintara + 14th Avenue,0,606,167697
14294,1,8624017,Quintara + 14th Avenue,0,611,167697
14294,1,8624016,Quintara + 14th Avenue,0,608,167697
14294,1,8624015,Quintara + 14th Avenue,0,605,167697
14294,1,8624014,Quintara + 14th Avenue,0,610,167697
14294,1,8624013,Quintara + 14th Avenue,0,612,167697
14294,1,8624012,Quintara + 14th Avenue,0,601,167697
14294,1,8624011,Quintara + 14th Avenue,0,602,167697
14294,1,8624010,Quintara + 14th Avenue,0,611,167697
14294,1,8624009,Quintara + 14th Avenue,0,603,167697
14294,1,8624008,Quintara + 14th Avenue,0,604,167697
14294,1,8624007,Quintara + 14th Avenue,0,606,167697
14294,1,8624006,Quintara + 14th Avenue,0,607,167697
14294,1,8624005,Quintara + 14th Avenue,0,608,167697
14294,1,8624004,Quintara + 14th Avenue,0,609,167697
14294,1,8624003,Quintara + 14th Avenue,0,610,167697
14294,1,8624002,Quintara + 14th Avenue,0,612,167697
14294,1,8624001,Quintara + 14th Avenue,0,601,167697
14294,1,8624000,Quintara + 14th Avenue,0,602,167697
14294,1,8623999,Quintara + 14th Avenue,0,611,167697
14294,1,8623998,Quintara + 14th Avenue,0,603,167697
14294,1,8623997,Quintara + 14th Avenue,0,606,167697
14294,1,8623996,Quintara + 14th Avenue,0,607,167697
14294,1,8623995,Quintara + 14th Avenue,0,608,167697
14294,1,8623994,Quintara + 14th Avenue,0,609,167697
14294,1,8623993,Quintara + 14th Avenue,0,605,167697
14294,1,8623992,Quintara + 14th Avenue,0,610,167697
14294,1,8623991,Quintara + 14th Avenue,0,611,167697
14294,1,8623990,Quintara + 14th Avenue,0,605,167697
14294,1,8623989,Quintara + 14th Avenue,0,607,167697
14294,1,8623988,Quintara + 14th Avenue,0,603,167697
14294,1,8623987,Quintara + 14th Avenue,0,605,167697
14294,1,8623986,Quintara + 14th Avenue,0,601,167697
14294,1,8623985,Quintara + 14th Avenue,0,602,167697
14294,1,8623984,Quintara + 14th Avenue,0,604,167697
14294,1,8623983,Quintara + 14th Avenue,0,606,167697
14294,1,8623982,Quintara + 14th Avenue,0,607,167697
14294,1,8623981,Quintara + 14th Avenue,0,605,167697
14294,1,8623980,Quintara + 14th Avenue,0,612,167697
14294,1,8623979,Quintara + 14th Avenue,0,601,167697
14294,1,8623978,Quintara + 14th Avenue,0,602,167697
14294,1,8623977,Quintara + 14th Avenue,0,611,167697
14294,1,8623976,Quintara + 14th Avenue,0,607,167697
14294,1,8623975,Quintara + 14th Avenue,0,603,167697
14294,1,8623974,Quintara + 14th Avenue,0,606,167697
14294,1,8623973,Quintara + 14th Avenue,0,608,167697
14294,1,8623972,Quintara + 14th Avenue,0,609,167697
14294,1,8623971,Quintara + 14th Avenue,0,609,167697
14294,1,8623970,Quintara + 14th Avenue,0,605,167697
14294,1,8623969,Quintara + 14th Avenue,0,610,167697
14294,1,8623968,Quintara + 14th Avenue,0,612,167697
14294,1,8623967,Quintara + 14th Avenue,0,601,167697
14294,1,8623966,Quintara + 14th Avenue,0,602,167697
14294,3,8624507,Ferry Plaza,1,609,167702
14294,3,8624506,Ferry Plaza,1,606,167702
14294,2,8624333,Ferry Plaza,1,609,167702
14294,2,8624332,Ferry Plaza,1,606,167702
14294,1,8624164,Ferry Plaza,1,652,167702
14294,1,8624163,Ferry Plaza,1,605,167702
14294,1,8624107,Ferry Plaza,1,612,167702
14294,3,8624511,Van Ness + Market,1,604,167701
14294,3,8624510,Van Ness + Market,1,608,167701
14294,3,8624508,Van Ness + Market,1,607,167701
14294,3,8624433,Van Ness + Market,1,609,167701
14294,3,8624429,Van Ness + Market,1,601,167701
14294,2,8624337,Van Ness + Market,1,604,167701
14294,2,8624336,Van Ness + Market,1,608,167701
14294,2,8624334,Van Ness + Market,1,607,167701
14294,2,8624260,Van Ness + Market,1,609,167701
14294,2,8624256,Van Ness + Market,1,601,167701
14294,1,8624166,Van Ness + Market,1,611,167701
14294,1,8624165,Van Ness + Market,1,609,167701
14294,1,8624112,Van Ness + Market,1,610,167701
14294,1,8624111,Van Ness + Market,1,652,167701
14294,1,8624110,Van Ness + Market,1,603,167701
14294,1,8624109,Van Ness + Market,1,602,167701
14294,1,8624106,Van Ness + Market,1,608,167701
14294,1,8624101,Van Ness + Market,1,604,167701
14294,3,8624512,Ferry Plaza,1,605,167700
14294,3,8624509,Ferry Plaza,1,607,167700
14294,3,8624505,Ferry Plaza,1,605,167700
14294,3,8624504,Ferry Plaza,1,604,167700
14294,3,8624503,Ferry Plaza,1,603,167700
14294,3,8624502,Ferry Plaza,1,607,167700
14294,3,8624501,Ferry Plaza,1,602,167700
14294,3,8624500,Ferry Plaza,1,609,167700
14294,3,8624499,Ferry Plaza,1,601,167700
14294,3,8624498,Ferry Plaza,1,608,167700
14294,3,8624497,Ferry Plaza,1,606,167700
14294,3,8624496,Ferry Plaza,1,610,167700
14294,3,8624495,Ferry Plaza,1,605,167700
14294,3,8624494,Ferry Plaza,1,604,167700
14294,3,8624493,Ferry Plaza,1,603,167700
14294,3,8624492,Ferry Plaza,1,607,167700
14294,3,8624491,Ferry Plaza,1,602,167700
14294,3,8624490,Ferry Plaza,1,609,167700
14294,3,8624489,Ferry Plaza,1,601,167700
14294,3,8624488,Ferry Plaza,1,608,167700
14294,3,8624487,Ferry Plaza,1,606,167700
14294,3,8624486,Ferry Plaza,1,610,167700
14294,3,8624485,Ferry Plaza,1,605,167700
14294,3,8624484,Ferry Plaza,1,604,167700
14294,3,8624483,Ferry Plaza,1,603,167700
14294,3,8624482,Ferry Plaza,1,607,167700
14294,3,8624481,Ferry Plaza,1,602,167700
14294,3,8624480,Ferry Plaza,1,609,167700
14294,3,8624479,Ferry Plaza,1,601,167700
14294,3,8624478,Ferry Plaza,1,608,167700
14294,3,8624477,Ferry Plaza,1,606,167700
14294,3,8624476,Ferry Plaza,1,610,167700
14294,3,8624475,Ferry Plaza,1,605,167700
14294,3,8624474,Ferry Plaza,1,604,167700
14294,3,8624473,Ferry Plaza,1,603,167700
14294,3,8624472,Ferry Plaza,1,607,167700
14294,3,8624471,Ferry Plaza,1,602,167700
14294,3,8624470,Ferry Plaza,1,601,167700
14294,3,8624469,Ferry Plaza,1,608,167700
14294,3,8624468,Ferry Plaza,1,606,167700
14294,3,8624467,Ferry Plaza,1,605,167700
14294,3,8624466,Ferry Plaza,1,604,167700
14294,3,8624465,Ferry Plaza,1,603,167700
14294,3,8624464,Ferry Plaza,1,607,167700
14294,3,8624463,Ferry Plaza,1,602,167700
14294,3,8624462,Ferry Plaza,1,601,167700
14294,3,8624461,Ferry Plaza,1,605,167700
14294,3,8624460,Ferry Plaza,1,604,167700
14294,3,8624459,Ferry Plaza,1,603,167700
14294,3,8624458,Ferry Plaza,1,602,167700
14294,3,8624457,Ferry Plaza,1,601,167700
14294,3,8624456,Ferry Plaza,1,602,167700
14294,3,8624455,Ferry Plaza,1,604,167700
14294,3,8624454,Ferry Plaza,1,607,167700
14294,3,8624453,Ferry Plaza,1,602,167700
14294,3,8624452,Ferry Plaza,1,601,167700
14294,3,8624451,Ferry Plaza,1,604,167700
14294,3,8624450,Ferry Plaza,1,607,167700
14294,3,8624449,Ferry Plaza,1,602,167700
14294,3,8624448,Ferry Plaza,1,606,167700
14294,3,8624447,Ferry Plaza,1,605,167700
14294,3,8624446,Ferry Plaza,1,602,167700
14294,3,8624445,Ferry Plaza,1,601,167700
14294,3,8624444,Ferry Plaza,1,606,167700
14294,3,8624443,Ferry Plaza,1,610,167700
14294,3,8624442,Ferry Plaza,1,605,167700
14294,3,8624441,Ferry Plaza,1,604,167700
14294,3,8624440,Ferry Plaza,1,603,167700
14294,3,8624439,Ferry Plaza,1,607,167700
14294,3,8624438,Ferry Plaza,1,602,167700
14294,3,8624437,Ferry Plaza,1,609,167700
14294,3,8624436,Ferry Plaza,1,601,167700
14294,3,8624435,Ferry Plaza,1,608,167700
14294,3,8624434,Ferry Plaza,1,606,167700
14294,3,8624432,Ferry Plaza,1,604,167700
14294,3,8624431,Ferry Plaza,1,601,167700
14294,3,8624430,Ferry Plaza,1,605,167700
14294,3,8624428,Ferry Plaza,1,610,167700
14294,2,8624339,Ferry Plaza,1,605,167700
14294,2,8624338,Ferry Plaza,1,605,167700
14294,2,8624335,Ferry Plaza,1,607,167700
14294,2,8624331,Ferry Plaza,1,605,167700
14294,2,8624330,Ferry Plaza,1,604,167700
14294,2,8624329,Ferry Plaza,1,603,167700
14294,2,8624328,Ferry Plaza,1,607,167700
14294,2,8624327,Ferry Plaza,1,602,167700
14294,2,8624326,Ferry Plaza,1,609,167700
14294,2,8624325,Ferry Plaza,1,601,167700
14294,2,8624324,Ferry Plaza,1,608,167700
14294,2,8624323,Ferry Plaza,1,606,167700
14294,2,8624322,Ferry Plaza,1,610,167700
14294,2,8624321,Ferry Plaza,1,605,167700
14294,2,8624320,Ferry Plaza,1,604,167700
14294,2,8624319,Ferry Plaza,1,603,167700
14294,2,8624318,Ferry Plaza,1,607,167700
14294,2,8624317,Ferry Plaza,1,602,167700
14294,2,8624316,Ferry Plaza,1,609,167700
14294,2,8624315,Ferry Plaza,1,601,167700
14294,2,8624314,Ferry Plaza,1,608,167700
14294,2,8624313,Ferry Plaza,1,606,167700
14294,2,8624312,Ferry Plaza,1,610,167700
14294,2,8624311,Ferry Plaza,1,605,167700
14294,2,8624310,Ferry Plaza,1,604,167700
14294,2,8624309,Ferry Plaza,1,603,167700
14294,2,8624308,Ferry Plaza,1,607,167700
14294,2,8624307,Ferry Plaza,1,602,167700
14294,2,8624306,Ferry Plaza,1,609,167700
14294,2,8624305,Ferry Plaza,1,601,167700
14294,2,8624304,Ferry Plaza,1,608,167700
14294,2,8624303,Ferry Plaza,1,606,167700
14294,2,8624302,Ferry Plaza,1,610,167700
14294,2,8624301,Ferry Plaza,1,605,167700
14294,2,8624300,Ferry Plaza,1,604,167700
14294,2,8624299,Ferry Plaza,1,603,167700
14294,2,8624298,Ferry Plaza,1,607,167700
14294,2,8624297,Ferry Plaza,1,602,167700
14294,2,8624296,Ferry Plaza,1,601,167700
14294,2,8624295,Ferry Plaza,1,608,167700
14294,2,8624294,Ferry Plaza,1,606,167700
14294,2,8624293,Ferry Plaza,1,605,167700
14294,2,8624292,Ferry Plaza,1,604,167700
14294,2,8624291,Ferry Plaza,1,603,167700
14294,2,8624290,Ferry Plaza,1,607,167700
14294,2,8624289,Ferry Plaza,1,602,167700
14294,2,8624288,Ferry Plaza,1,601,167700
14294,2,8624287,Ferry Plaza,1,604,167700
14294,2,8624286,Ferry Plaza,1,603,167700
14294,2,8624285,Ferry Plaza,1,602,167700
14294,2,8624284,Ferry Plaza,1,601,167700
14294,2,8624283,Ferry Plaza,1,602,167700
14294,2,8624282,Ferry Plaza,1,604,167700
14294,2,8624281,Ferry Plaza,1,607,167700
14294,2,8624280,Ferry Plaza,1,602,167700
14294,2,8624279,Ferry Plaza,1,601,167700
14294,2,8624278,Ferry Plaza,1,604,167700
